contest_key,place,score,team_name
627.0,14.0,169.7028,913 BBQ
627.0,15.0,169.68,4 Wieners & A Webber
627.0,16.0,168.5256,DIXIE BOYS BBQ
627.0,17.0,168.0,Fat Grumpy's BBQ
627.0,18.0,167.9656,THESLABS.COM
627.0,19.0,167.44,SMOKIN' R'S 2.0
627.0,20.0,167.44,BROWN CHICKEN BROWN COW
627.0,21.0,165.7372,BLAZING SADDLES BBQ
627.0,22.0,165.7028,Rub-N-Tug BBQ
627.0,23.0,165.7028,SMOKIN BARNYARD BBQ
627.0,24.0,165.1772,Burnt Butts-N-Buns
627.0,25.0,165.1428,KC RIB DOCTOR
627.0,26.0,164.56,DUNN UP BBQ
627.0,27.0,163.9884,SMOKERS ANONYMOUS
627.0,28.0,163.4172,MAN MEAT BBQ
627.0,29.0,162.88,Pork in the Grill BBQ
627.0,30.0,162.88,Full Throttle BBQ
627.0,31.0,162.8572,SMALLEYWOOD BBQ
627.0,32.0,161.7028,BIG D & THE BRIQUETTES
627.0,33.0,161.1084,Rubbin' Racks & Smokin Butts
627.0,34.0,161.0856,Motorboatin' BBQ
627.0,35.0,160.56,DYIN TO SMOKE
627.0,36.0,159.9772,BURN ALL NITE
627.0,37.0,158.8344,SMOKIN ZEKE'S BBQ
627.0,38.0,158.8228,WHIMPY'S BBQ
627.0,39.0,156.5256,THREE LEGGED PIG BBQ
627.0,40.0,155.966,MASTER BASTERS
627.0,41.0,155.4172,Two Grills One Butt BBQ
627.0,42.0,155.3944,Porking KC
627.0,43.0,154.24,HALL OF FLAME
627.0,44.0,153.6684,GRISWOLD GRILLERS
627.0,45.0,152.56,Slice & Spice
627.0,46.0,148.0112,Stranger Creek Que
628.0,1.0,175.4172,SAUCED! BBQ TEAM
628.0,2.0,173.2,FOUR MEN AND A SMOKIN PIG
628.0,3.0,173.1544,Rollin Smoke
628.0,4.0,173.1084,REDNECK SCIENTIFIC
628.0,5.0,172.56,THE SMOKEHOUSE MAFIA
628.0,6.0,172.0228,SMOKIN SKULLIES
628.0,7.0,170.8572,Molloy's BBQ
628.0,8.0,170.8456,CAROLINA SMOKE
628.0,9.0,170.8228,THE SMOKEHOUSE BANDITS!!!
628.0,10.0,170.2628,FLAMING PIG
628.0,11.0,169.68,TWO OLD MEN AND A GRILL
628.0,12.0,169.12,BUTTS R US
628.0,13.0,168.5828,UP IN $MOKE BBQ TEAM
628.0,14.0,168.5256,WARREN COUNTY PORK CHOPPERS
628.0,15.0,167.9772,PEPPER MONKEY BBQ
628.0,16.0,167.9772,5-ALARM BBQ
628.0,17.0,167.9656,PRIME BBQ
628.0,18.0,167.4056,BIG ON THE PIG
628.0,19.0,166.24,SMOKE THIS
628.0,20.0,165.12,HOLY SMOKE BBQ-NC
628.0,21.0,164.6056,Pig Whistle
628.0,22.0,163.3828,BOBO'S QUE
628.0,23.0,163.3712,WOLF'S REVENGE BBQ
628.0,24.0,162.8456,SMOKE CENTRAL BBQ
628.0,25.0,162.2396,SLOW Q
628.0,26.0,161.1312,JQ
628.0,27.0,160.5484,FAT HEADS BBQ
628.0,28.0,159.4172,MEAT HANDLERS
628.0,29.0,159.3712,On a Roll BBQ
628.0,30.0,159.36,MUTTLEY CREW BBQ
628.0,31.0,158.8344,EVEL QUE-NIEVEL
628.0,32.0,158.8228,SOUTHERN Q COMPETITION COOK TEAM
628.0,33.0,158.24,CAROLINA Q
628.0,34.0,157.68,OAK CITY SMOKEHOUSE
628.0,35.0,157.6688,HAMBONES BY THE FIRE
628.0,36.0,157.1428,BS PITMEISTERS
628.0,37.0,157.1316,COUNTRY ROADS SMOKE HOUSE BBQ
628.0,38.0,157.0972,FIRED UP SMOKERS
628.0,39.0,157.0856,EB'S BAR-B-QUE
628.0,40.0,156.4912,THE NEKKED PIG BBQ TEAM
628.0,41.0,155.9312,Big Show BBQ Cookin' Team
628.0,42.0,154.2744,Mean Mans
628.0,43.0,153.12,SHIPWRECKED QUE CREW
628.0,44.0,152.0116,THICK AND THIN BBQ - NC
628.0,45.0,151.4172,BEAR TO THE BONE
628.0,46.0,151.36,SMOKIN DOPES BBQ
628.0,47.0,151.3484,BEAN CAN BBQ
628.0,48.0,149.1084,GRILLIN'THYME
628.0,49.0,149.0856,KURAMAS COOKIN KREW
628.0,50.0,147.92,SMOKIN STORY BBQ
628.0,51.0,147.4172,COASTAL SMOKE
628.0,52.0,145.1084,BUTT OF THE SMOKE
628.0,53.0,143.3376,DESIGNATED SMOKERS
629.0,1.0,172.0,Q HAVEN
629.0,2.0,171.9656,Pits & Giggles
629.0,3.0,170.88,INSANE SWINE BBQ
629.0,4.0,170.8572,PORK BUTT PARADISE
629.0,5.0,170.8228,SWEET BREATHE BBQ
629.0,6.0,169.7028,FEEDING FRIENDZ
629.0,7.0,169.6684,SMOKIN HOGGZ BBQ - MA
629.0,8.0,167.9656,FIRE DOWN BELOW
629.0,9.0,167.4516,SMOKIN ACES
629.0,10.0,166.3088,STUBBORN BULL BBQ
629.0,11.0,165.7144,SMOKIN BULLDOGS
629.0,12.0,165.6912,JOEPEANUTS BBQ TEAM
629.0,13.0,164.0,FOUR SMOKING GUYS
629.0,14.0,162.9144,THAT'S OUR QUE
629.0,15.0,162.8456,The Bastey Boys
629.0,16.0,161.6572,GRANNY'S GANG BARBEQUE
629.0,17.0,161.0972,RHODE HOG BBQ
629.0,18.0,156.0344,HOLIHAN'S BEER ME BBQ
629.0,19.0,155.36,Smokin Barrels BBQ VT
629.0,20.0,154.286,BACON HOGS BBQ
629.0,21.0,150.8228,BOAR-N-Q
629.0,22.0,149.6912,GIVE THE DEVIL HIS Q
629.0,23.0,149.0972,PIT FIENDS
629.0,24.0,147.9544,BIG HEAD ED BBQ TEAM
629.0,25.0,146.7884,Smoke U
629.0,26.0,144.6284,The Snoring Warthog
629.0,27.0,141.6916,Firefly's BBQ
630.0,1.0,176.56,BIG G BBQ
630.0,2.0,175.4172,UNDER THE RADAR
630.0,3.0,174.2628,THE ALGOOD BAR-B-Q PIT CREW
630.0,4.0,173.1084,RIVER ROAD GRILLBILLIES
630.0,5.0,172.0,Smokey J's BBQ
630.0,6.0,170.8228,SMOKE ON THIS
630.0,7.0,170.8228,T-N-T BBQ
630.0,8.0,167.3828,DIRTY OL' BUTT SLAPPERS
630.0,9.0,157.0628,HIGH ON THE HAWG
630.0,10.0,153.6456,TRIED & TRUE BAR-B-QUE
630.0,11.0,137.12,White Bros. BBQ
631.0,1.0,180.0,LOOT N' BOOTY BBQ
631.0,2.0,174.8572,H&AMP;D BBQ
631.0,3.0,174.2628,RHYTHM 'N QUE
631.0,4.0,173.7028,BIG POPPA SMOKERS
631.0,5.0,173.7028,SIN CITY SMOKERS
631.0,6.0,173.1428,MONSOON BBQ
631.0,7.0,172.56,SWEET PETE'S BBQ
631.0,8.0,172.56,JESSIE RAE'S BBQ
631.0,9.0,170.8344,Lip S-Macn BBQ
631.0,10.0,169.6684,BROTHER OF SWEET SMOKE Q
631.0,11.0,168.5256,RIDGE ROUTE BOYS BBQ
631.0,12.0,168.0,GEMINI BBQ
631.0,13.0,166.8228,FAT FRANKIES BBQ LLC
631.0,14.0,165.0856,TOYS 4 BBQ'N
631.0,15.0,161.12,SMOKIN ASH HOLES - AZ
631.0,16.0,160.5712,KEGGER'S
631.0,17.0,158.8456,Bubba-Q
631.0,18.0,155.9312,Smokey Hayes BBQ
631.0,19.0,155.4056,BAD 2 THE BONE
631.0,20.0,154.2628,HIDEOUT WELL HUNG-OVER BBQ TEAM
631.0,21.0,153.7028,Moo & Brew BBQ
632.0,1.0,178.8572,JIGGY PIGGY
632.0,2.0,178.8572,Q-Bones BBQ
632.0,3.0,177.7028,BBQ UP
632.0,4.0,176.0,JOBEAZ BLAZIN' BUTTS AND WINGS
632.0,5.0,176.0,SMOKE ME SILLY
632.0,6.0,174.2856,The Specialists
632.0,7.0,174.2744,SWIGGIN PIG
632.0,8.0,174.2628,WILD BOAR SMOKERS
632.0,9.0,173.12,Bama Boys
632.0,10.0,171.9772,SMOKIN BUTT CREW
632.0,11.0,170.8228,SOUTH PORK
632.0,12.0,170.8228,SOUTHERN QUE
632.0,13.0,170.2628,BUTTS A'BLAZE BATESVILLE
632.0,14.0,169.7256,Baby Got Backs
632.0,15.0,168.56,LOTTA BULL BBQ
632.0,16.0,166.8112,HI TECH REDNECK
632.0,17.0,166.2284,BUSH LEAGUE BBQ (inactive)
632.0,18.0,165.6684,SWINEFELD
632.0,19.0,165.0856,Brindley Mt. BBQ
632.0,20.0,163.9312,"FAT, DRUNK & STUPID"
632.0,21.0,159.4056,Butt Ulgy BBQ
632.0,22.0,159.36,Hale's BBQ
632.0,23.0,158.8112,BAILEY'S SMOKERS
632.0,24.0,155.9428,Porkologist
632.0,25.0,155.4056,Mad Dog Mikes BBQ
633.0,1.0,178.8572,IOWA WILD HOGS BBQ
633.0,2.0,177.1428,SPITFIRE
633.0,3.0,174.8916,BIG CHAIN BBQ GANG
633.0,4.0,174.8456,DIRT ROAD BBQ
633.0,5.0,173.7144,WHEN PIGS DIE
633.0,6.0,173.1428,PARROTHEAD SMOKERS
633.0,7.0,171.4056,TATTOO BOB'S BAR-B-Q
633.0,8.0,171.4056,LONESTAR SMOKE RANGERS
633.0,9.0,170.2628,True Smoke BBQ
633.0,10.0,169.7028,SMOKIN DINGER - THE PROFESSOR OF HOGOLOGY
633.0,11.0,169.1428,PELLET ENVY
633.0,12.0,168.0,Slim D's
633.0,13.0,167.9884,HELPING U BBQ
633.0,14.0,167.4172,HOG'S BREATH BBQ
633.0,15.0,167.4056,GRILLS GONE WILD IOWA
633.0,16.0,166.8228,ALWAYS SMOK'D
633.0,17.0,166.2972,HAD A FEW... BBQ
633.0,18.0,166.2856,EGGSPERT BBQ
633.0,19.0,166.2856,YOU GONNA LIKE IT
633.0,20.0,165.7716,DfD Smoke & Fire
633.0,21.0,164.5256,JAESTAR BBQ
633.0,22.0,162.3088,SMOKEY BEAR'S BBQ
633.0,23.0,162.2628,TIMBONE BARBECUE
633.0,24.0,161.6684,LAST CALL HEROES BBQ
633.0,25.0,159.394,WOODWARD BARBEQUE
633.0,26.0,156.5256,BLACK DOG BBQ IA
633.0,27.0,155.954,SHORT CREW BBQ
633.0,28.0,155.3712,TREEFROG BBQ
633.0,29.0,154.8,Beverly Grill Billies
633.0,30.0,154.7772,Big Daddy BBQ
633.0,31.0,153.1196,GR8 BBQ
633.0,32.0,152.5368,LAZY DAYZ BBQ
633.0,33.0,149.0744,Me & My Crew BBQ
633.0,34.0,139.3256,CASE OF RIBS
634.0,1.0,175.4172,BURNT FINGER BBQ
634.0,2.0,174.8572,TEAM GETTING SAUCED
634.0,3.0,171.4172,DIXIE BOYS BBQ
634.0,4.0,170.2972,SMOKIN IN THE BOARDROOM
634.0,5.0,170.2972,LIL' FIDDLER'S
634.0,6.0,169.1772,Face Down Butt Up BBQ
634.0,7.0,168.5828,NICKLE BOYS BBQ
634.0,8.0,168.56,Funky Butts and Rubbin BBQ
634.0,9.0,168.5256,IN DEEP SAUCE
634.0,10.0,167.4172,THUMP & STRUM BBQ
634.0,11.0,167.4172,Stew's Que
634.0,12.0,167.3944,VALLEY OAKS STEAK COMPANY
634.0,13.0,166.8572,CHOP QUEY
634.0,14.0,166.8456,K.C. CAN CREW
634.0,15.0,166.2972,SMOKE ON THE WATER
634.0,16.0,165.68,SUBLIME BBQ
634.0,17.0,165.1084,GO PIG....OR GO HOME
634.0,18.0,165.0972,JAESTAR BBQ
634.0,19.0,163.4172,Sons of a Brisket
634.0,20.0,163.4056,Smoke Company
634.0,21.0,162.8116,DOUBLE DOWN BBQ
634.0,22.0,158.8,HANG 'EM' HIGH
634.0,23.0,149.7144,UNCLE BO'S BBQ
634.0,24.0,138.8456,A Slew of Sows and a Smoker
634.0,25.0,20.0,PORK PULLIN PLOWBOYS
635.0,1.0,174.2972,IRON WHEEL COOKERS
635.0,2.0,174.2628,THE AMERICAN DREAM BBQ
635.0,3.0,172.5828,TWIN OAK SMOKIN CREW
635.0,4.0,170.2628,Sizzlin Bones BBQ
635.0,5.0,169.7372,CLARK CREW BBQ
635.0,6.0,169.68,MIKE
635.0,7.0,169.68,Smoke Slinger Jones
635.0,8.0,168.5372,LOS PRIMOS BBQ
635.0,9.0,167.9656,Smoky Bones
635.0,10.0,166.2516,SPICY SPITFIRE
635.0,11.0,166.24,ROGUN'S BBQ
635.0,12.0,165.7028,INDIAN TERRITORY SMOKE
635.0,13.0,161.6456,FOUR CROWS BBQ
635.0,14.0,159.9772,BURNIN' VERNON BBQ
635.0,15.0,157.7144,FAT BOYS BBQ
635.0,16.0,157.1084,CURING SMOKE
635.0,17.0,155.3828,JOSE SMOKE
635.0,18.0,151.3372,WOLF PIT Q CREW
635.0,19.0,137.12,Weddi-Que
636.0,1.0,177.7144,HICKORY PIT STOP
636.0,2.0,177.7028,4 SMOKIN' BUTTS
636.0,3.0,174.8456,TRUEBUD BBQ
636.0,4.0,173.1428,SHAKE 'N BAKE BBQ
636.0,5.0,173.12,Not too Slabby
636.0,6.0,172.5484,A PIGS WORST NIGHTMARE
636.0,7.0,172.0,Double Nickle 7
636.0,8.0,172.0,SMOKEY'S Q
636.0,9.0,172.0,PELLET ENVY
636.0,10.0,172.0,BIG JT'S SMOKIN BBQ
636.0,11.0,171.9772,BURNT AT BOTH ENDZ
636.0,12.0,171.4056,Blazin' Blue BBQ
636.0,13.0,170.88,POLITICAL PORK
636.0,14.0,170.8456,Hot Mess BBQ
636.0,15.0,170.8228,OKLAHOMA JOE'S SERIOUS QUE
636.0,16.0,170.8228,A FINE SWINE
636.0,17.0,170.8228,BREW-B-Q
636.0,18.0,170.8228,Bluegrass Bar-B-Que
636.0,19.0,170.8112,PITMASTERIQ BBQ
636.0,20.0,170.2972,BOSS HAWG BBQ
636.0,21.0,169.1312,Shut Your Mouth BBQ
636.0,22.0,169.12,Smokin T's BBQ
636.0,23.0,169.12,Q-Bones BBQ
636.0,24.0,165.0972,ONE2BBQ
636.0,25.0,165.0856,TRUCKY'S TRUE BLU BBQ'UE
636.0,26.0,165.0856,RURAL ROUTE BBQ
636.0,27.0,164.5944,THESLABS.COM
636.0,28.0,164.5372,RACK MASTERS BBQ
636.0,29.0,163.4284,"RUB IT, SMOKE IT, LOVE IT"
636.0,30.0,162.8112,ST. LOUIS BLACK IRON BBQ
636.0,31.0,162.2512,EXTRA MILE BBQ
636.0,32.0,161.6912,OUTLAW HAWGS BBQ
636.0,33.0,161.68,MOKAN MEATHEADS
636.0,34.0,161.6684,BONE COLLECTOR BBQ & CATERING
636.0,35.0,161.6456,FIDDLIN' FATBACK
636.0,36.0,161.0972,BREWMASTERS BAR-B-QUE
636.0,37.0,159.3832,BIG LOG BBQ
636.0,38.0,156.5488,PORK ASSASSINS
636.0,39.0,155.3712,Big O' Dang O' BBQ
636.0,40.0,154.8112,SMOKING STEEL KEG BBQ
636.0,41.0,154.8,I QUE & BREW
636.0,42.0,152.5256,VINEGAR PIG BBQ
636.0,43.0,151.4056,M & K BBQ
636.0,44.0,145.0972,Every Man A Smoker
637.0,1.0,178.88,4:20 Q
637.0,2.0,174.2972,BIG BLOCK BBQ
637.0,3.0,174.2744,APORKALYPSE NOW
637.0,4.0,173.7028,SULTANS OF SWINE
637.0,5.0,172.56,BUCKSHOT'S BBQ
637.0,6.0,172.0,BAR-B-QUE MAYHAM
637.0,7.0,171.4056,GRAND SLAM BBQ
637.0,8.0,170.2856,PIG PEN BBQ
637.0,9.0,168.56,LIFE IS GOOD BUT BBQ IS BETTER
637.0,10.0,166.2516,HEAVENLY HOGS BBQ COMPANY
637.0,11.0,165.1428,SERIAL GRILLER
637.0,12.0,164.56,HOG-IT-UP BBQ
637.0,13.0,164.0116,Big Bad Dad's BBQ
637.0,14.0,163.9656,2 RHODIES BBQ
637.0,15.0,163.9656,Bolo Tie BBQ
637.0,16.0,162.8572,BAM BAM'S BBQ WINCHESTER VA
637.0,17.0,162.8,PEPPER MONKEY BBQ
637.0,18.0,162.24,Taste of Grace BBQ Competition
637.0,19.0,161.68,PAVONE BROTHERS BBQ
637.0,20.0,161.1312,CASUAL SMOKERS
637.0,21.0,161.12,JD'S SMOKIN MISFITS
637.0,22.0,161.1084,CAJUN JAX BBQ
637.0,23.0,161.0856,FRED VEGAS SMOKERS
637.0,24.0,160.5716,Spurmont Masonic Lodge #98
637.0,25.0,158.24,WOLF'S REVENGE BBQ
637.0,26.0,157.7028,TAR RIVER BBQ
637.0,27.0,157.7028,COLONIAL EMBERS
637.0,28.0,157.6684,RED VALLEY BBQ
637.0,29.0,155.9544,OLD VIRGINIA SMOKE
637.0,30.0,155.3484,1752 BARBECUE
637.0,31.0,154.2628,JAM'N HAMS
637.0,32.0,153.68,MAKIN BACON BBQ
637.0,33.0,151.9656,ROCK'S MONEY PIT BBQ
637.0,34.0,150.88,INDECENT PIGSPOSURE
637.0,35.0,150.2172,HOOS SMOKIN'
637.0,36.0,149.68,Cripple Creek BBQ
637.0,37.0,147.9772,Pig Suey BBQ
637.0,38.0,147.9544,BROWN LIQUOR BBQ
637.0,39.0,143.394,THE PIG'S EAR
637.0,40.0,141.1084,Right on Q
638.0,1.0,180.0,FUNTIME BBQ
638.0,2.0,176.56,RIDGE ROUTE BOYS BBQ
638.0,3.0,174.2744,BIG B'S DOWN-N-DIRTY BBQ
638.0,4.0,173.1084,KNOCK UR SOX OFF BBQ
638.0,5.0,171.4172,ALL HOGS GO TO HEAVEN
638.0,6.0,169.68,BUTCHER'S DAUGHTER BBQ
638.0,7.0,168.5828,VICIOUS SMOKE
638.0,8.0,168.5712,ZZYZX BAR.B.Q
638.0,9.0,167.9772,PORK DADDY'S BBQ
638.0,10.0,167.9656,NO JOKIN SMOKIN
638.0,11.0,167.4172,ROOFTOP BBQ
638.0,12.0,167.406,COOL GRILLING
638.0,13.0,166.8228,DESPERADO
638.0,14.0,165.68,SLAP YO' DADDY BBQ
638.0,15.0,163.9656,SMOKE HOUND BBQ
638.0,16.0,163.4856,MARTINEZ BOYZ BBQ
638.0,17.0,162.8228,LADY OF Q
638.0,18.0,161.7372,NUF CED BBQ
638.0,19.0,161.1544,DIVA Q
638.0,20.0,160.5716,THE PIT CREW BBQ OF SOCAL
638.0,21.0,159.36,Big Red BBQ
638.0,22.0,158.3428,Blaze's BBQ
638.0,23.0,158.24,TROPICAL HEAT BBQ
638.0,24.0,157.7372,All Hot & Smokey
638.0,25.0,157.7028,D. BLACKS SMOKIN' QUE
638.0,26.0,157.68,Good Fellaz BBQ
638.0,27.0,156.5828,C AND C BBQ
638.0,28.0,132.5144,SAINT SOMEWHERE SMOKERS
638.0,29.0,123.9772,LIVIN LOVIN BBQ
639.0,1.0,178.2972,JH OLD SCHOOL
639.0,2.0,176.5828,YELLOW RIVER BBQ
639.0,3.0,174.8572,FOX RIVER BBQ
639.0,4.0,172.5944,RISKY BRISKET
639.0,5.0,172.5484,KAVE DWELLERS
639.0,6.0,171.9656,MAC ATTACK BBQ
639.0,7.0,170.2972,PAPA'S SMOKIN' SEVEN
639.0,8.0,169.7372,"Low Dough"" B-Que"""
639.0,9.0,169.7028,KEN'S BURNT ENDS
639.0,10.0,169.1428,AXE-MEN BBQ
639.0,11.0,168.56,SOUTHSIDE SMOKE N BBQ
639.0,12.0,168.56,THE SMOKE HUNTERS
639.0,13.0,168.5484,A BOY NAMED QUE
639.0,14.0,168.5256,The Bone and Feather BBQ Company
639.0,15.0,167.9772,NUTTHIN BUT PORK
639.0,16.0,167.9772,CAPTAIN RON'S BREW-N-QUE
639.0,17.0,167.4628,PIG PILE BBQ
639.0,18.0,167.3944,CANCERSUCKSCHICAGO.COM
639.0,19.0,166.2512,Smokin' & Grinnin'
639.0,20.0,165.68,BRINGIN' THE HEAT
639.0,21.0,165.0856,D.F.G.'S BBQ
639.0,22.0,164.0,Rodeo Joe's Pignacious BBQ
639.0,23.0,162.88,BOOFHEAD BBQ
639.0,24.0,162.8344,HATFIELD AND MCCOY BARBECUE
639.0,25.0,162.2856,FRICKIN' CHICKIN BBQ
639.0,26.0,162.2628,Q-N WITH ATTITUDE
639.0,27.0,162.2628,HOLY SMOQUE BBQ
639.0,28.0,161.0972,Hawgwash BBQ
639.0,29.0,160.56,Steamboat BBQ/Hot Diggity Hog
639.0,30.0,159.9772,DESIGNATED SMOKIN' AREA
639.0,31.0,159.4172,JJ QUE
639.0,32.0,157.0512,Valet Porking
639.0,33.0,155.9312,Flaming Pig BBQ
639.0,34.0,155.4172,T-BONES BBQ EMPORIUM
639.0,35.0,154.3316,SMOKE DADDY INC VOODOO BBQ
639.0,36.0,152.5256,Seabass BBQ
639.0,37.0,151.9312,BLACK AND BLUE BBQ
639.0,38.0,150.8344,JC'S RIB-RIPPIN GOOD BBQ
639.0,39.0,147.9772,Smokng Tomaders
639.0,40.0,146.88,Brass Mondey BBQ
639.0,41.0,134.8572,MESQUITE SQUITE SQUITE
639.0,42.0,119.8628,CHIX N STIX
640.0,1.0,172.56,SPITFIRE
640.0,2.0,172.56,BLUE CHIP BBQ
640.0,3.0,172.0228,CONTINENTAL BARBEQUE CO.
640.0,4.0,172.0,LOTTA BULL BBQ
640.0,5.0,171.9884,SQUEALERS AWARD WINNING BARBEQUE
640.0,6.0,171.9656,WOODPILE BBQ SHACK
640.0,7.0,171.4172,EAT MOR BUTT BBQ
640.0,8.0,170.8456,HUG HOGS
640.0,9.0,170.8228,SHADETREECOOKS
640.0,10.0,170.2628,RICE BROTHERS BBQ
640.0,11.0,169.6916,SCUFFLETOWN SMOKERS
640.0,12.0,168.56,JO-BAWB'S BBQ
640.0,13.0,168.56,KENTUCKY KOOKERS
640.0,14.0,167.9656,2 PITTS BBQ
640.0,15.0,167.4056,MONTY PIGTHON & THE HOLY GRILL
640.0,16.0,167.3828,ACME BBQ
640.0,17.0,166.8572,ALL OUT PIG OUT
640.0,18.0,166.8344,SLOW SMOKIN BBQ
640.0,19.0,166.2744,SMR GOOD BBQ'ERS
640.0,20.0,166.2628,TEAM ALLEGRO
640.0,21.0,166.24,BLACK SHEEP BBQ
640.0,22.0,165.6684,THE SMOKEHOUSE MAFIA
640.0,23.0,165.1084,PAPPY Q
640.0,24.0,164.5372,HOBBIE BAR-B-Q
640.0,25.0,163.9772,SMOK'N BOOTY BBQ
640.0,26.0,163.4172,HOLY TOWN COOKERS
640.0,27.0,163.3944,Hot Racks and BBQ Stacks
640.0,28.0,162.2628,SON SEEKERS BBQ
640.0,29.0,161.12,AUBREY Q
640.0,30.0,161.0856,LAZY J BARBQ
640.0,31.0,157.0628,SNORING HOGS BBQ
640.0,32.0,153.0972,STARRY NIGHT FARM
641.0,1.0,177.7028,SOUTHERN SMOKERS
641.0,2.0,175.4172,FIRE DANCER BBQ
641.0,3.0,175.4056,RED ROAD COOKERS
641.0,4.0,171.4628,Eco Lab
641.0,5.0,170.8572,CUZ'S CUSTOM COOKING
641.0,6.0,170.2628,BIG WHIT AND THE BOYS
641.0,7.0,168.0,BEER HOGS
641.0,8.0,166.8228,Cotton Patch Cooking Crew
641.0,9.0,166.8228,River Rat Pig Porkers
641.0,10.0,165.68,BEER-B-QUE BOYS
641.0,11.0,165.0856,Saucy Bones Q Crew
641.0,12.0,164.5256,MISFITS OF SMOKE
641.0,13.0,164.0,SHORT BUS COOKERS
641.0,14.0,164.0,Hogg Ugly
641.0,15.0,163.4284,Pop's BBQ
641.0,16.0,161.68,Tailgate Pros
641.0,17.0,159.9428,MISSISSIPPI WILD HAWGS
641.0,18.0,159.4056,Smokey Bonz BBQ
641.0,19.0,158.274,Pistol Pete's Backyard BBQ
641.0,20.0,157.154,BUTT BURNERS
641.0,21.0,157.1088,SWEET DREAMS
641.0,22.0,155.954,180 PROOF BBQ
641.0,23.0,155.4628,Pig Diggers
641.0,24.0,154.8572,SOUTH EASTERN COOKERS
